,uuid,company,description,categories,location,country,continent,num_of_employees,website,Founded,Funding Rounds,Total Funding in USD,Funding Range,Funding Stage,Number Founders
958,77b15c6a-3841-794e-e0d4-96ca7a38a42e,CipherTrace,We are growing the crypto economy by making virtual assets safe and trusted.,"Big Data,Bitcoin,Cyber Security,FinTech,Virtual Currency","Menlo Park,California,United States,North America",United States,North America,51-100,https://ciphertrace.com/,2015-05-30,2,17953997.0,15-25m,,3.0
959,4671a257-cda1-ee0f-c205-fcc32f519f61,Axiom Space,"Axiom Space is the leading commercial provider of human spaceflight services, with access to the ISS today and to Axiom Station in 2024.","Aerospace,Space Travel","Houston,Texas,United States,North America",United States,North America,51-100,http://www.axiomspace.com,2015-01-01,3,20000000.0,15-25m,early_stage_venture,2.0
960,4a4e17f6-e4d1-c5f5-464f-4375a00996dc,Bloomreach,The leader in commerce experience™,"Big Data,CMS,E-Commerce,Enterprise Software,Machine Learning,Natural Language Processing,Semantic Search,SEO,Software","Mountain View,California,United States,North America",United States,North America,251-500,http://www.bloomreach.com,2009-03-01,4,97000000.0,85-100m,late_stage_venture,2.0
961,90d2ad79-98ee-8090-b115-650d81ed6a97,Matillion,Matillion is a data transformation solution provider or cloud data warehouses.,"Analytics,Business Intelligence,Data Integration,SaaS,Software","Manchester,Manchester,United Kingdom,Europe",United Kingdom,Europe,101-250,https://www.matillion.com,2011-01-01,3,60000000.0,55-65m,late_stage_venture,1.0
962,c42f1e59-28d2-62e7-d15f-262b7382e6aa,Louis Dreyfus Company,Louis Dreyfus Company is a global merchandiser of commodities and a major asset owner and processor of agricultural goods.,"Agriculture,Consumer Goods,Farming,Food Processing,Supply Chain Management,Sustainability","Rotterdam,Zuid-Holland,The Netherlands,Europe",The Netherlands,Europe,10001+,http://www.ldc.com/,1851-01-01,2,,,private_equity,
963,947268c6-d0da-4b44-aa11-b0df4e61a0bf,Robust.AI,Creating a New Foundation for the Future of Robotics,"Robotics,Software","Palo Alto,California,United States,North America",United States,North America,11-50,https://robust.ai/,2019-05-17,2,22500000.0,15-25m,early_stage_venture,5.0
964,670096ed-a678-4a60-b51c-17e4a8e82192,Elevát,Elevát is an industrial IoT platform helping manufacturers across a broad range of industries gain visibility across their deployed fleets.,"Computer,Industrial,Information Technology,Internet of Things,Software","Lynnwood,Washington,United States,North America",United States,North America,11-50,http://www.elevat-iot.com/,2017-05-01,2,12000000.0,5-15m,seed,2.0
965,caf83343-5f30-2b08-6173-9c6a44eb4a33,LeaseLock,LeaseLock is an insurance technology company eliminating security deposits.,"FinTech,InsurTech,Real Estate","Marina Del Rey,California,United States,North America",United States,North America,11-50,http://www.leaselock.com,2013-01-01,5,11500000.0,5-15m,early_stage_venture,2.0
966,872954e3-0035-61ff-91f5-d77edab41723,Revlon,"Revlon is a provider of cosmetics, hair color, fragrances, skincare, and beauty care products.","Beauty,Cosmetics,Lifestyle","New York,New York,United States,North America",United States,North America,5001-10000,http://www.revlon.com/,1932-01-01,1,,,ipo,3.0
967,05339e96-b628-40a4-87da-138eb8c09a82,Spotlight Therapeutics,Spotlight Therapeutics develops biologics targeted to specific cell populations in gene editing.,"Biotechnology,Life Science,Therapeutics","Hayward,California,United States,North America",United States,North America,1-10,https://www.spotlighttx.com/,2017-01-01,3,44166664.0,35-45m,early_stage_venture,3.0
968,bd4fc44c-3670-4842-807f-53ee150d07c5,Eduvanz,"Eduvanz is new, innovative finance company, which is completely revolutionizing the student loan market.","Finance,Financial Services,FinTech","Mumbai,Maharashtra,India,Asia",India,Asia,11-50,https://eduvanz.com/,2016-01-01,3,5500000.0,5-15m,early_stage_venture,3.0
969,a70c4717-0e83-4e84-a9bc-4470f48bded0,LingoAce,LingoAce is an overseas Chinese online education platform.,"E-Learning,Education,Internet","Singapore,Central Region,Singapore,Asia",Singapore,Asia,11-50,https://www.lingoace.com/,2017-01-01,4,16000000.0,15-25m,early_stage_venture,
970,7bceb095-7ea6-e1d3-b80a-33905f15ef7d,Fleet,Fleet provides an online platform that businesses use to book and manage transportation for international freight.,"Logistics,Shipping,Supply Chain Management","Portland,Oregon,United States,North America",United States,North America,11-50,http://www.tryfleet.com,2014-07-01,4,16510502.0,15-25m,m_and_a,1.0
971,8d2c7a71-1b87-b2e9-0b55-65001ebdefa1,Ladder,"Life insurance built to be instant, simple, and smart","Financial Services,FinTech,Insurance,InsurTech,Internet,Life Insurance","Palo Alto,California,United States,North America",United States,North America,11-50,https://www.ladderlife.com/,2015-04-07,5,94000000.0,85-100m,late_stage_venture,4.0
972,3a7c23d5-c376-a2a3-aa5f-b43a600b7d05,Blinkist,Blinkist offers an app that allows its users to read the most important insights from non-fiction books in 15 minutes.,"Education,Mobile Apps,Reading Apps","Berlin,Berlin,Germany,Europe",Germany,Europe,51-100,https://blinkist.com,2012-08-21,5,34771978.0,25-35m,late_stage_venture,4.0
973,051db092-1e48-1d89-4afc-9e5c94b543c9,Conductor,"Conductor is a content intelligence platform that enables marketers to create great content, drive qualified traffic, and increase ROI.","Advertising,Content Marketing,Digital Media,SaaS,Search Engine,SEO","New York,New York,United States,North America",United States,North America,101-250,http://www.conductor.com,2005-01-01,5,59600000.0,55-65m,late_stage_venture,2.0
974,0a780942-32c3-46f6-b288-9cc3ed6fc2b4,Dayforward,A completely new type of life insurance,"Financial Services,Insurance,InsurTech,Life Insurance","New York,New York,United States,North America",United States,North America,11-50,http://www.dayforward.com,2019-01-01,2,20000000.0,15-25m,early_stage_venture,1.0
975,fafac794-1390-f876-4f0c-7ccc493c70e7,Treebo Hotels,"Treebo is India's tech-enabled, asset-light affordable accommodation brand.","Hospitality,Hotel,Internet","Bengaluru,Karnataka,India,Asia",India,Asia,501-1000,http://www.treebo.com,2015-06-01,9,69174397.0,65-75m,,3.0
976,a3a90904-346f-de54-b7bc-fa82d2862672,Insilico Medicine,Insilico Medicine is dedicated to develop high-performance AI platform for drug development to treat cancer and age-related diseases,"Artificial Intelligence,Biotechnology,Genetics,Pharmaceutical","Hong Kong,Hong Kong Island,Hong Kong,Asia",Hong Kong,Asia,11-50,http://www.insilico.com/,2014-01-01,8,50100000.0,45-55m,early_stage_venture,1.0
977,8793eac6-42bf-fa13-bcf8-a2812f00cdc7,Caption Health,Caption Health is a medical company that uses artificial intelligence (AI) to interpret ultrasound exams.,"Artificial Intelligence,Health Care,Health Diagnostics,Machine Learning,Medical,Medical Device","Brisbane,California,United States,North America",United States,North America,11-50,http://www.captionhealth.com,2013-11-12,5,60902723.0,55-65m,early_stage_venture,2.0
978,1b5270ac-5e85-5bb0-ee99-fe725ac6f0d6,Amino,Amino is an all-in-one healthcare financial wellness platform for employees.,"Employee Benefits,Financial Services,Health Care,Mobile","San Francisco,California,United States,North America",United States,North America,51-100,https://partners.amino.com/home,2013-01-01,6,45000000.0,35-45m,late_stage_venture,4.0
979,6baaa422-d3f9-13d6-1b0b-cb8b5e0472bb,Voyage,"Voyage has built the technology to bring autonomous transportation to those who need it most, beginning in retirement communities.","Automotive,Autonomous Vehicles,Leisure,Public Transportation,Robotics","Palo Alto,California,United States,North America",United States,North America,51-100,http://voyage.auto,2017-02-01,3,51219237.0,45-55m,early_stage_venture,4.0
980,3d889814-44ac-14d2-ef1f-2d4fab49e613,Empower,Empower is building the best mobile-banking experience in the world.,"Banking,Finance,FinTech,Personal Finance","San Francisco,California,United States,North America",United States,North America,11-50,https://www.empower.me,2016-01-01,3,24500000.0,15-25m,early_stage_venture,2.0
981,e2ce98c2-b0c7-3472-dcfa-0c19b75fdb35,Viz,Viz helps physicians to identify anomalies in brain scans through machine learning.,"Artificial Intelligence,Health Care,Health Diagnostics,Machine Learning,Medical","San Francisco,California,United States,North America",United States,North America,51-100,http://www.viz.ai/,2016-01-01,5,80500000.0,75-85m,early_stage_venture,3.0
982,13fba589-7412-e437-0288-ae57ffb2e1f1,RapidAPI,RapidAPI is an API marketplace where developers find and connect to thousands of APIs.,"Apps,Cloud Computing,Developer APIs,Information Technology,Marketplace","San Francisco,California,United States,North America",United States,North America,101-250,https://www.rapidapi.com,2015-11-21,4,62500000.0,55-65m,early_stage_venture,2.0
983,b15e49fe-6576-76e4-b91f-7f28767d40ec,Kissht,"Kissht is a financial technology platform that enables instant, seamless credit for consumers to make purchases at digital points of sales.","Credit,Finance,Financial Services,FinTech,Lending,Sales Automation","Mumbai,Maharashtra,India,Asia",India,Asia,101-250,https://www.kissht.com,2015-07-13,6,42000000.0,35-45m,,2.0
984,11a8d4aa-2e2e-feab-3d86-fec06c288192,CAMPFIRE,Campfire is a Japanese crowdfunding site.,"Crowdfunding,Fashion,Finance,Financial Services,Internet","Tokyo,Tokyo,Japan,Asia",Japan,Asia,51-100,https://camp-fire.jp/,2011-06-01,7,39899073.0,35-45m,late_stage_venture,2.0
985,ff1779a7-b396-82d3-3693-87958a3a4839,Rapido,Rapido is a bike taxi service that encourages people to offer bike rides to other people.,"Information Services,Mobile Apps,Public Transportation,Taxi Service,Transportation","Bengaluru,Karnataka,India,Asia",India,Asia,1001-5000,https://www.rapido.bike,2015-01-01,8,78391830.0,75-85m,early_stage_venture,3.0
986,50b54d2e-2d74-cf9e-bb23-3305302724c7,Odaseva,"Odaseva is a unified cloud data protection, compliance, and operations platform for enterprises running Salesforce.","Big Data,Business Information Systems,Cloud Security,Compliance,Enterprise Software,Information Technology,SaaS,Software","San Francisco,California,United States,North America",United States,North America,51-100,https://www.odaseva.com/,2012-01-01,3,39000000.0,35-45m,early_stage_venture,4.0
987,38fdc93e-7916-fd4b-3258-fe85259832df,STRIVR,"STRIVR is an information technology company that specializes in virtual reality, customer experience, and athlete performance.","Corporate Training,Enterprise,Enterprise Software,Information Technology,Software,Training,Virtual Reality","Menlo Park,California,United States,North America",United States,North America,101-250,http://www.strivr.com,2015-01-01,3,51000000.0,45-55m,early_stage_venture,3.0
988,af0cc8f6-30c0-1b2a-6501-ef0dfb4de0a6,OpenWeb,OpenWeb (formerly Spot.IM) is on a mission to democratize and improve conversations online.,"Internet,Machine Learning,Messaging,Mobile,Online Forums,Social Media,Web Development","New York,New York,United States,North America",United States,North America,51-100,https://www.openweb.com/,2012-03-04,3,63000000.0,55-65m,late_stage_venture,3.0
989,606ece33-a994-4858-8906-424bcecb0048,Welcome,Welcome creates jaw-dropping virtual events.,"Events,Information Technology,Internet,Software","Denver,Colorado,United States,North America",United States,North America,11-50,https://www.experiencewelcome.com/,2020-01-01,1,12000000.0,5-15m,early_stage_venture,3.0
990,39ff4b6f-d998-c87c-d90f-88fcc1a86c23,AGORA,AGORA is a B2B e-commerce platform that offers expertise in the areas of B2B portal development.,"B2B,Big Data,E-Commerce,E-Commerce Platforms,Software","Moscow,Moscow City,Russian Federation,Europe",Russian Federation,Europe,1-10,http://agora.ru,2010-01-01,4,21600000.0,15-25m,early_stage_venture,2.0
991,45ea769b-96ac-225a-623c-4ce674f7a589,AEye,"AEye develops advanced vision hardware, software, and algorithms that act as the eyes and visual cortex of autonomous vehicles.","Artificial Intelligence,Autonomous Vehicles,Computer Vision,Robotics","Dublin,California,United States,North America",United States,North America,51-100,http://www.aeye.ai,2013-02-19,7,59356591.0,55-65m,,4.0
992,17280c72-62e6-e09b-aa99-90115f24b4c3,Appian,Appian provides a low-code software development platform that enables organizations to rapidly develop powerful applications.,"Cloud Computing,Developer Tools,Enterprise Software,Industrial,Mobile,Software","Reston,Virginia,United States,North America",United States,North America,501-1000,http://www.appian.com,1999-08-17,2,47499994.0,45-55m,ipo,4.0
993,9b9d30ad-49fd-4b8f-f5fb-7dc9fb1fcafc,Panera Bread,"Thirty years ago, we started with one goal: to bake fresh bread from fresh dough every day in every bakery-cafe.","Bakery,Food and Beverage,Restaurants","St Louis,Missouri,United States,North America",United States,North America,10001+,http://panerabread.com,1981-01-01,1,,,m_and_a,1.0
994,98b11458-1ab5-d187-9f07-9aecf9455aa8,Takeda Pharmaceutical,Takeda Pharmaceutical Company Limited operates as a research-based pharmaceutical company in Japan.,"Biotechnology,Health Care,Health Diagnostics,Medical,Pharmaceutical","Osaka,Osaka,Japan,Asia",Japan,Asia,10001+,http://www.takeda.com,1781-06-12,2,,,ipo,1.0
995,e69ba0f2-f96e-06d6-8890-882207ed86b2,ADARA,"850m+ monthly unique profiles across 270+ global customer brands. ADARA. More Customers, Less Friction, Better Outcomes.","Advertising,Internet,Travel","Mountain View,California,United States,North America",United States,North America,101-250,http://www.adara.com,2009-01-01,6,67115160.0,65-75m,late_stage_venture,1.0
996,698920b0-e378-4018-93ea-4d43c825265a,Rely,Rely is a company provides Singaporean shoppers  to manage their online shopping spending” by offering an interest-free installment service.,"Product Design,Service Industry,Shopping","Singapore,Central Region,Singapore,Asia",Singapore,Asia,11-50,https://www.rely.sg/about/,2016-01-01,2,,,seed,
